X1,X2,X3,X4,X5,X6,X7,X8,X9,X10,X11,X12
23.7,104.0,82.5,208.0,19.2,157.0,13.3,22.8,60.6,1640.0,1190.0,648.0
34.6,99.4,94.8,217.0,19.4,171.0,27.0,26.7,48.8,1500.0,1060.0,585.0
29.4,104.0,92.3,229.0,21.1,178.0,23.7,31.8,43.9,1530.0,1020.0,578.0
25.2,95.4,82.7,208.0,24.0,156.0,16.5,27.0,40.1,1550.0,1050.0,603.0
31.1,94.5,82.9,183.0,26.8,152.0,14.4,25.2,53.5,1560.0,1070.0,578.0
30.5,104.0,82.9,198.0,33.1,167.0,14.8,23.0,50.2,1480.0,1050.0,608.0
37.8,108.0,87.7,213.0,35.2,199.0,13.5,21.8,61.8,1630.0,1180.0,666.0
75.2,128.0,107.0,247.0,37.9,194.0,12.6,20.2,72.6,1790.0,1300.0,620.0
45.3,122.0,109.0,278.0,33.3,175.0,12.5,19.9,51.3,1480.0,1040.0,476.0
33.8,97.3,92.4,233.0,28.6,163.0,18.9,20.2,53.7,1420.0,953.0,445.0
29.6,86.1,82.7,207.0,18.5,143.0,20.8,21.3,48.1,1400.0,943.0,490.0
53.9,100.0,99.5,214.0,39.9,184.0,16.4,22.3,92.9,1660.0,1180.0,581.0
88.3,138.0,125.0,285.0,51.6,209.0,18.8,23.1,130.0,2040.0,1450.0,622.0
59.7,125.0,129.0,304.0,44.4,203.0,23.7,26.0,115.0,1890.0,1320.0,501.0
51.9,113.0,132.0,272.0,44.9,199.0,21.9,26.8,86.3,1770.0,1200.0,432.0
43.2,103.0,126.0,262.0,43.9,182.0,20.3,24.2,69.7,1540.0,1020.0,368.0
34.5,101.0,118.0,245.0,43.8,180.0,21.3,23.4,59.0,1410.0,922.0,409.0
59.3,103.0,103.0,236.0,52.4,184.0,26.1,24.6,95.4,1860.0,1270.0,635.0
42.6,104.0,98.5,247.0,44.4,185.0,31.1,25.2,68.7,1780.0,1230.0,532.0
33.3,86.2,82.7,206.0,34.2,176.0,22.5,22.8,55.6,1540.0,1030.0,487.0
51.3,96.2,83.1,200.0,24.6,172.0,20.6,22.6,65.0,1540.0,1040.0,491.0
40.5,90.0,78.0,215.0,21.8,158.0,23.5,22.0,56.3,1450.0,998.0,430.0
32.3,84.1,64.7,186.0,19.5,130.0,19.9,23.2,51.7,1310.0,896.0,361.0
27.8,79.8,64.8,160.0,17.2,118.0,17.6,22.7,49.0,1230.0,839.0,390.0
25.2,70.8,65.1,161.0,16.7,124.0,16.0,21.8,46.9,1280.0,903.0,474.0
22.7,72.5,64.8,167.0,16.5,133.0,19.1,21.4,55.0,1280.0,899.0,478.0
21.4,72.2,63.2,157.0,16.5,129.0,16.1,22.9,66.2,1320.0,935.0,479.0
22.0,72.6,63.2,167.0,16.8,121.0,16.1,22.7,54.4,1350.0,952.0,489.0
19.7,74.7,62.5,161.0,16.4,119.0,17.5,27.5,68.4,1340.0,955.0,463.0
18.8,75.4,55.5,165.0,16.1,118.0,15.3,26.1,67.2,1380.0,989.0,402.0
17.6,79.6,59.2,151.0,16.6,120.0,14.7,23.2,47.8,1180.0,829.0,390.0
38.6,80.5,77.0,191.0,23.7,121.0,15.8,23.0,80.9,1520.0,1070.0,625.0
30.5,78.4,72.7,196.0,28.6,125.0,19.6,22.9,59.2,1440.0,1050.0,497.0
26.4,71.0,58.5,183.0,24.0,128.0,19.2,23.3,48.2,1320.0,908.0,463.0
29.2,69.8,51.6,161.0,18.5,118.0,20.1,28.5,74.9,1430.0,993.0,496.0
26.2,70.0,44.3,149.0,16.8,121.0,17.3,32.3,70.7,1410.0,999.0,454.0
35.9,83.6,47.9,180.0,18.5,118.0,18.2,27.7,51.0,1370.0,950.0,402.0
29.9,74.1,73.2,192.0,16.5,138.0,24.4,23.6,46.2,1290.0,889.0,440.0
25.8,65.9,74.3,189.0,16.1,132.0,17.8,23.6,42.2,1300.0,895.0,486.0
23.9,62.1,60.6,163.0,25.3,122.0,15.7,21.6,49.3,1400.0,965.0,536.0
22.3,59.3,60.4,158.0,20.1,123.0,14.7,20.7,43.9,1350.0,953.0,465.0
19.9,54.0,52.6,150.0,17.1,125.0,13.2,18.8,37.3,1220.0,859.0,441.0
17.9,51.4,49.8,140.0,16.1,125.0,12.4,17.7,34.8,1200.0,832.0,407.0
16.6,50.1,43.0,128.0,15.6,125.0,11.7,17.8,32.5,1080.0,742.0,325.0
16.1,51.3,41.6,126.0,15.5,112.0,10.9,17.6,29.2,1030.0,698.0,378.0
15.2,48.7,38.8,128.0,16.2,113.0,11.4,16.9,28.5,1070.0,759.0,428.0
15.4,50.6,40.0,121.0,16.9,110.0,12.0,16.2,26.8,1100.0,774.0,428.0
17.1,51.3,41.5,120.0,17.2,107.0,17.0,16.1,28.0,1090.0,763.0,425.0
16.4,52.5,42.2,123.0,17.7,107.0,18.5,20.0,37.9,1140.0,816.0,415.0
12.9,52.6,41.7,121.0,17.0,97.2,15.3,20.2,29.6,1050.0,750.0,367.0
13.5,49.9,40.3,112.0,16.3,99.3,12.5,18.7,28.7,1050.0,739.0,334.0
15.2,53.2,39.2,113.0,16.1,103.0,11.2,17.0,25.2,944.0,666.0,336.0
14.9,56.1,38.2,120.0,16.9,93.0,11.0,15.7,25.0,1010.0,733.0,405.0
16.3,61.7,38.6,126.0,16.9,97.5,10.8,15.4,34.7,1110.0,829.0,438.0
14.7,56.9,41.9,120.0,16.9,95.9,10.2,14.8,27.1,1080.0,810.0,374.0
14.5,57.7,43.5,121.0,17.0,94.2,10.1,14.9,27.2,1030.0,749.0,354.0
34.7,74.3,55.1,129.0,22.6,93.8,11.8,15.3,37.9,1040.0,755.0,371.0
126.0,151.0,133.0,247.0,35.4,122.0,16.3,17.7,60.6,1260.0,936.0,429.0
52.0,120.0,128.0,311.0,20.8,167.0,17.0,19.7,40.7,1290.0,898.0,383.0
86.1,128.0,124.0,291.0,21.4,145.0,24.5,22.3,47.8,1390.0,895.0,376.0
52.2,114.0,112.0,293.0,18.7,142.0,24.6,20.6,40.9,1280.0,849.0,332.0
36.6,85.1,91.7,235.0,22.0,154.0,16.0,20.3,34.4,1250.0,790.0,350.0
33.0,81.1,74.8,188.0,22.2,141.0,14.0,18.6,34.6,1200.0,773.0,330.0
27.6,78.4,61.1,166.0,19.0,119.0,12.8,17.1,30.3,1070.0,714.0,296.0
23.9,76.1,56.4,155.0,15.7,107.0,11.6,17.0,26.8,986.0,663.0,226.0
22.2,74.5,49.4,143.0,15.3,105.0,11.1,16.9,25.5,921.0,614.0,318.0
121.0,299.0,285.0,679.0,72.2,392.0,28.9,35.5,94.4,3360.0,1890.0,1040.0
110.0,283.0,310.0,676.0,66.4,395.0,27.4,34.4,79.2,3290.0,1870.0,1070.0
148.0,344.0,339.0,765.0,63.4,404.0,45.7,51.5,84.9,3480.0,2010.0,1410.0
168.0,344.0,302.0,748.0,65.1,380.0,52.7,65.2,77.1,3550.0,2090.0,1150.0
112.0,339.0,228.0,738.0,62.8,382.0,52.8,59.2,65.9,3230.0,1800.0,846.0
88.6,276.0,182.0,569.0,56.0,335.0,38.5,51.1,58.0,2850.0,1520.0,719.0
90.4,267.0,181.0,555.0,49.2,301.0,31.7,46.7,56.7,2510.0,1380.0,735.0
108.0,277.0,174.0,544.0,43.3,295.0,29.7,45.7,58.5,2520.0,1420.0,840.0
104.0,348.0,196.0,655.0,40.8,298.0,29.5,47.6,52.8,2590.0,1510.0,780.0
84.3,275.0,187.0,565.0,39.2,300.0,27.3,47.0,47.5,2450.0,1360.0,709.0
171.0,356.0,248.0,663.0,44.9,306.0,26.3,44.2,49.1,2360.0,1320.0,732.0
114.0,358.0,222.0,721.0,39.8,325.0,25.8,40.9,48.7,2460.0,1360.0,690.0
87.0,288.0,185.0,608.0,40.6,300.0,24.7,39.5,40.5,2360.0,1270.0,611.0
77.9,270.0,170.0,551.0,42.4,272.0,23.7,36.7,46.4,2170.0,1180.0,692.0
89.5,280.0,171.0,532.0,36.5,279.0,22.3,35.0,49.8,2210.0,1260.0,700.0
75.4,275.0,167.0,544.0,29.1,276.0,22.0,33.7,59.5,2280.0,1310.0,747.0
80.0,251.0,171.0,517.0,28.8,273.0,21.7,32.2,49.3,2330.0,1360.0,744.0
86.2,236.0,197.0,514.0,39.1,278.0,23.3,33.1,62.5,2280.0,1330.0,756.0
90.7,246.0,231.0,567.0,45.8,296.0,24.9,41.0,71.0,2380.0,1410.0,695.0
75.5,227.0,179.0,515.0,41.6,292.0,23.9,38.7,48.5,2170.0,1230.0,575.0
106.0,239.0,164.0,472.0,43.9,288.0,23.4,35.8,52.9,2000.0,1100.0,611.0
176.0,349.0,225.0,610.0,64.3,293.0,27.7,37.9,114.0,2280.0,1320.0,717.0
124.0,328.0,213.0,678.0,59.9,318.0,25.2,36.3,95.6,2450.0,1420.0,623.0
88.9,267.0,189.0,546.0,54.3,321.0,23.1,34.1,70.0,2330.0,1290.0,574.0
71.2,227.0,168.0,496.0,47.1,314.0,21.6,31.8,53.7,2090.0,1170.0,560.0
65.2,205.0,163.0,436.0,39.1,280.0,20.5,30.1,48.9,1980.0,1120.0,564.0
64.8,199.0,178.0,441.0,35.0,260.0,20.7,30.4,51.1,1870.0,1080.0,578.0
64.2,202.0,175.0,429.0,32.5,250.0,24.0,30.2,50.0,1960.0,1150.0,659.0
59.4,195.0,174.0,438.0,28.7,245.0,22.8,29.4,44.7,1990.0,1190.0,679.0
55.5,184.0,153.0,407.0,25.0,254.0,21.5,29.1,41.3,1980.0,1170.0,717.0
55.1,180.0,140.0,388.0,22.1,251.0,20.7,29.2,41.9,1990.0,1200.0,726.0
50.7,171.0,136.0,361.0,19.6,237.0,20.6,28.6,37.6,1940.0,1180.0,709.0
48.3,166.0,137.0,355.0,19.3,228.0,20.0,27.9,37.7,1860.0,1150.0,708.0
46.9,158.0,133.0,338.0,19.0,207.0,18.8,26.8,34.3,1790.0,1120.0,686.0
49.3,162.0,144.0,341.0,18.9,185.0,18.2,25.6,35.7,1770.0,1100.0,739.0
45.8,179.0,152.0,398.0,19.0,211.0,18.0,32.3,35.9,1880.0,1180.0,809.0
41.9,170.0,149.0,376.0,19.0,212.0,19.0,52.1,35.7,2060.0,1280.0,801.0
63.7,172.0,146.0,362.0,53.4,224.0,23.6,48.9,95.5,2190.0,1320.0,726.0
54.2,190.0,150.0,412.0,55.4,280.0,28.5,40.9,73.7,2330.0,1460.0,631.0
45.0,177.0,156.0,402.0,57.1,291.0,32.8,39.1,81.0,2450.0,1440.0,557.0
42.7,227.0,148.0,483.0,55.1,318.0,40.9,35.9,63.4,2360.0,1370.0,496.0
72.1,241.0,162.0,522.0,46.6,295.0,31.5,35.4,56.0,2340.0,1290.0,594.0
65.6,254.0,164.0,549.0,31.8,314.0,27.3,35.4,51.5,2410.0,1320.0,678.0
91.0,271.0,164.0,526.0,28.7,289.0,34.5,38.3,82.8,2610.0,1420.0,740.0
101.0,340.0,165.0,607.0,28.0,272.0,46.8,41.7,68.1,2510.0,1390.0,657.0
77.4,300.0,164.0,583.0,27.4,275.0,32.3,41.9,56.5,2400.0,1300.0,602.0
57.2,235.0,154.0,503.0,26.9,247.0,26.1,40.4,52.8,2200.0,1190.0,527.0
47.6,200.0,144.0,437.0,24.1,234.0,22.9,34.3,42.3,1940.0,1050.0,454.0
41.6,179.0,135.0,397.0,20.8,217.0,21.9,31.0,38.0,1770.0,962.0,502.0
63.8,200.0,144.0,405.0,20.0,215.0,20.8,29.3,35.0,1740.0,983.0,548.0
44.6,181.0,136.0,407.0,18.7,236.0,19.6,29.1,34.4,1770.0,994.0,541.0
39.6,166.0,128.0,366.0,19.4,231.0,20.3,27.7,44.5,1850.0,1040.0,623.0
80.1,179.0,130.0,369.0,33.7,231.0,20.6,26.1,110.0,2480.0,1550.0,699.0
110.0,260.0,146.0,484.0,61.1,255.0,23.8,27.6,110.0,2380.0,1500.0,643.0
61.5,198.0,127.0,441.0,46.6,262.0,22.0,27.8,70.9,2100.0,1240.0,474.0
47.5,167.0,127.0,377.0,38.4,264.0,19.2,26.4,53.2,1860.0,1050.0,454.0
39.8,148.0,127.0,348.0,27.1,234.0,17.8,25.7,45.0,1740.0,1030.0,498.0
35.5,139.0,127.0,334.0,24.3,230.0,17.7,24.6,40.8,1680.0,1010.0,558.0
41.9,138.0,127.0,324.0,22.3,223.0,17.3,23.9,46.4,1780.0,1110.0,564.0
32.6,130.0,118.0,314.0,17.1,195.0,17.1,22.4,37.6,1610.0,993.0,513.0
28.1,123.0,89.7,289.0,16.2,173.0,16.5,22.2,32.7,1530.0,945.0,486.0
25.7,117.0,65.9,236.0,17.9,143.0,14.8,21.6,30.6,1390.0,872.0,432.0
24.2,124.0,79.0,237.0,16.9,166.0,15.9,20.9,28.6,1280.0,816.0,441.0
22.6,129.0,84.4,251.0,15.6,193.0,16.0,20.9,27.0,1340.0,845.0,471.0
21.5,121.0,79.9,245.0,15.5,184.0,15.3,20.6,26.4,1360.0,848.0,445.0
21.0,120.0,78.3,230.0,15.3,167.0,15.3,21.6,24.9,1310.0,822.0,442.0
21.0,121.0,72.3,240.0,15.1,146.0,14.9,20.8,25.1,1270.0,809.0,461.0
19.6,129.0,65.0,224.0,15.2,139.0,16.1,21.9,23.6,1300.0,831.0,476.0
18.8,131.0,65.8,229.0,15.1,135.0,15.8,22.4,24.0,1230.0,796.0,403.0
18.0,129.0,74.8,231.0,14.9,148.0,16.0,22.2,21.8,1180.0,740.0,431.0
58.6,135.0,105.0,253.0,17.2,171.0,19.8,23.8,24.5,1340.0,816.0,555.0
67.9,151.0,128.0,352.0,16.5,191.0,19.1,27.2,26.7,1530.0,946.0,575.0
43.5,148.0,127.0,362.0,15.5,193.0,22.0,28.8,23.8,1540.0,899.0,493.0
34.0,137.0,125.0,322.0,15.1,161.0,18.9,26.0,33.2,1560.0,900.0,484.0
27.2,129.0,95.9,283.0,14.8,144.0,16.1,23.7,26.7,1470.0,891.0,415.0
35.2,121.0,94.2,258.0,15.2,138.0,15.1,22.4,23.6,1250.0,736.0,347.0
39.2,123.0,106.0,285.0,15.6,150.0,15.0,21.8,25.5,1180.0,711.0,387.0
51.0,124.0,106.0,308.0,16.1,177.0,16.6,23.5,43.4,1490.0,922.0,464.0
43.8,122.0,106.0,317.0,16.1,165.0,17.8,23.2,27.7,1420.0,864.0,430.0
48.3,115.0,104.0,302.0,16.1,154.0,17.8,27.5,26.9,1390.0,838.0,431.0
71.1,125.0,85.5,289.0,16.9,160.0,17.2,26.2,53.6,1520.0,922.0,566.0
57.8,169.0,106.0,337.0,16.5,160.0,16.7,25.1,45.2,1690.0,1100.0,595.0
41.9,140.0,89.4,297.0,16.2,143.0,16.2,23.0,29.6,1420.0,890.0,448.0
34.9,126.0,84.5,259.0,15.9,146.0,16.1,21.2,26.5,1300.0,798.0,432.0
28.9,124.0,79.6,247.0,15.8,156.0,16.3,20.6,25.2,1310.0,817.0,476.0
31.4,120.0,74.9,238.0,15.5,160.0,16.4,19.7,23.4,1320.0,829.0,500.0
24.8,122.0,80.2,230.0,15.6,161.0,16.4,20.7,22.7,1310.0,826.0,498.0
26.6,120.0,83.0,234.0,15.8,158.0,16.0,20.2,44.3,1520.0,985.0,584.0
26.3,124.0,83.2,238.0,15.7,144.0,18.4,22.1,35.4,1520.0,1010.0,567.0
28.4,127.0,82.6,259.0,15.8,144.0,30.4,24.5,35.8,1440.0,939.0,498.0
26.1,120.0,82.6,252.0,15.6,148.0,24.6,25.4,55.6,1540.0,993.0,464.0
22.4,113.0,82.2,237.0,15.5,153.0,17.5,24.9,42.0,1480.0,946.0,435.0
198.0,478.0,186.0,772.0,61.8,294.0,31.8,33.7,72.7,2250.0,1340.0,580.0
106.0,327.0,176.0,628.0,58.9,283.0,25.7,32.7,60.9,2300.0,1230.0,520.0
89.3,269.0,158.0,534.0,51.5,272.0,21.2,30.9,62.5,2240.0,1240.0,618.0
87.4,224.0,162.0,481.0,43.2,255.0,19.7,28.3,60.5,2180.0,1270.0,646.0
76.8,218.0,162.0,462.0,37.5,237.0,19.2,27.8,58.5,2120.0,1270.0,676.0
77.9,218.0,172.0,475.0,35.7,241.0,18.7,28.2,65.7,2200.0,1340.0,765.0
74.5,225.0,160.0,512.0,37.0,263.0,19.5,29.4,72.7,2400.0,1480.0,793.0
57.1,189.0,132.0,437.0,29.5,266.0,19.8,30.2,52.0,2210.0,1330.0,663.0
54.4,165.0,129.0,386.0,23.4,245.0,18.2,27.8,47.7,2060.0,1240.0,682.0
55.5,157.0,141.0,374.0,20.3,220.0,16.7,26.5,48.3,2020.0,1250.0,705.0
51.2,156.0,143.0,373.0,19.6,219.0,16.1,25.4,47.4,1930.0,1210.0,641.0
65.0,160.0,123.0,361.0,19.0,189.0,16.4,25.2,41.2,1810.0,1120.0,625.0
53.9,159.0,122.0,366.0,17.8,187.0,15.9,24.7,45.3,1800.0,1120.0,656.0
70.5,187.0,138.0,424.0,16.8,208.0,16.5,24.5,41.6,1880.0,1180.0,696.0
131.0,222.0,178.0,507.0,18.7,211.0,18.8,30.7,43.3,2030.0,1260.0,719.0
82.9,203.0,170.0,519.0,31.8,221.0,18.3,27.9,68.7,2180.0,1310.0,730.0
59.5,162.0,150.0,436.0,35.9,223.0,17.6,26.0,43.1,2080.0,1250.0,575.0
50.8,145.0,139.0,380.0,32.6,220.0,16.8,23.8,35.1,1740.0,1010.0,500.0
43.6,136.0,123.0,357.0,27.7,194.0,16.5,22.7,32.5,1610.0,950.0,532.0
41.9,132.0,120.0,324.0,24.9,206.0,14.7,21.9,33.8,1660.0,991.0,577.0
40.3,131.0,121.0,325.0,24.3,198.0,14.8,21.3,34.3,1670.0,1020.0,612.0
38.5,126.0,121.0,306.0,22.8,176.0,14.5,20.8,34.8,1650.0,1030.0,613.0
37.9,130.0,121.0,309.0,52.1,213.0,14.4,21.0,37.0,1660.0,1020.0,603.0
33.3,131.0,121.0,311.0,60.3,267.0,14.5,21.1,38.7,1880.0,1160.0,595.0
39.8,129.0,101.0,296.0,58.6,239.0,14.5,21.3,53.8,1860.0,1130.0,536.0
32.8,131.0,91.2,287.0,45.5,210.0,14.6,22.7,35.9,1620.0,973.0,423.0
26.5,122.0,79.4,256.0,26.4,218.0,14.7,22.5,31.6,1500.0,892.0,443.0
25.5,116.0,61.6,218.0,21.3,225.0,14.7,23.2,27.0,1490.0,873.0,444.0
25.3,114.0,63.8,215.0,16.2,202.0,14.6,21.5,26.9,1410.0,844.0,428.0
22.9,115.0,73.9,211.0,15.3,183.0,14.5,20.9,27.9,1350.0,818.0,415.0
22.6,113.0,63.3,208.0,14.6,157.0,14.7,20.0,27.2,1300.0,782.0,376.0
26.8,116.0,64.9,209.0,14.5,151.0,14.2,19.8,34.3,1270.0,758.0,364.0
31.7,133.0,92.1,247.0,16.0,172.0,15.3,20.8,31.7,1280.0,772.0,426.0
50.0,166.0,106.0,316.0,21.8,209.0,18.8,23.4,34.2,1530.0,930.0,516.0
56.3,155.0,105.0,316.0,25.4,213.0,18.1,24.6,35.0,1720.0,1050.0,538.0
37.3,138.0,105.0,296.0,28.3,185.0,15.6,21.7,28.7,1570.0,942.0,490.0
32.5,129.0,105.0,270.0,33.8,173.0,14.1,21.5,27.6,1510.0,901.0,518.0
96.3,158.0,123.0,323.0,39.6,204.0,16.8,24.6,55.4,1780.0,1110.0,573.0
111.0,198.0,138.0,394.0,43.5,213.0,21.9,36.7,46.2,1730.0,1050.0,439.0
75.2,178.0,143.0,417.0,35.5,208.0,21.2,38.8,36.7,1620.0,916.0,406.0
122.0,171.0,163.0,393.0,48.1,222.0,29.0,36.5,64.4,1810.0,1030.0,592.0
187.0,264.0,220.0,513.0,83.4,255.0,27.9,37.2,104.0,2430.0,1540.0,675.0
144.0,248.0,194.0,574.0,82.9,298.0,26.5,34.8,84.8,2370.0,1440.0,582.0
143.0,220.0,203.0,496.0,86.8,307.0,22.8,34.2,64.7,2230.0,1270.0,538.0
267.0,333.0,240.0,634.0,84.0,315.0,35.6,33.2,66.6,2210.0,1260.0,527.0
178.0,401.0,213.0,773.0,70.7,321.0,41.8,38.0,64.2,2220.0,1200.0,453.0
116.0,295.0,167.0,595.0,46.5,285.0,29.3,36.1,59.7,2250.0,1150.0,416.0
85.7,234.0,151.0,488.0,28.9,260.0,20.7,31.2,45.9,2000.0,1060.0,438.0
67.1,190.0,130.0,426.0,19.6,228.0,18.0,28.4,40.7,1810.0,989.0,434.0
55.1,163.0,129.0,380.0,18.0,223.0,15.6,27.1,36.6,1690.0,942.0,422.0
47.5,144.0,113.0,350.0,16.7,213.0,16.1,25.6,31.8,1560.0,891.0,401.0
41.4,134.0,83.0,296.0,15.9,176.0,15.9,25.8,31.0,1460.0,851.0,392.0
37.5,131.0,84.3,273.0,15.3,160.0,14.9,25.7,27.6,1300.0,786.0,330.0
37.4,131.0,104.0,274.0,15.2,171.0,14.8,24.8,28.6,1290.0,760.0,394.0
82.8,158.0,123.0,316.0,20.7,201.0,15.7,31.2,29.9,1600.0,949.0,591.0
73.1,156.0,135.0,345.0,29.5,220.0,22.5,50.3,29.0,1820.0,1110.0,643.0
68.3,155.0,155.0,362.0,35.4,219.0,23.3,43.8,42.1,1910.0,1140.0,630.0
103.0,160.0,168.0,386.0,45.7,232.0,27.0,42.3,51.9,1940.0,1110.0,656.0
185.0,289.0,249.0,552.0,56.5,261.0,51.4,41.9,71.8,2180.0,1270.0,630.0
142.0,294.0,235.0,648.0,58.8,262.0,41.8,44.6,97.1,2280.0,1240.0,523.0
97.4,255.0,188.0,554.0,59.4,264.0,44.9,45.4,68.6,2350.0,1270.0,491.0
65.9,191.0,169.0,460.0,40.9,267.0,32.6,38.0,48.7,1990.0,1060.0,457.0
52.8,163.0,185.0,393.0,32.0,235.0,23.7,34.2,41.7,1790.0,967.0,444.0
62.3,147.0,248.0,483.0,54.3,224.0,20.1,32.0,54.3,1720.0,969.0,508.0
83.7,196.0,172.0,471.0,50.1,241.0,19.7,33.0,96.3,2250.0,1310.0,656.0
69.9,177.0,137.0,423.0,46.2,250.0,19.8,33.3,82.0,2260.0,1370.0,670.0
339.0,331.0,371.0,589.0,38.0,263.0,23.4,32.0,109.0,2290.0,1380.0,704.0
394.0,740.0,564.0,1250.0,78.5,328.0,36.1,36.5,151.0,3080.0,1930.0,960.0
157.0,479.0,317.0,1270.0,105.0,373.0,27.4,35.0,111.0,3480.0,2020.0,792.0
103.0,308.0,196.0,801.0,105.0,386.0,34.5,34.6,98.2,3430.0,1810.0,706.0
75.6,239.0,166.0,594.0,88.1,379.0,26.6,34.4,74.5,3000.0,1550.0,647.0
60.7,187.0,143.0,488.0,34.6,335.0,22.3,32.4,56.6,2440.0,1320.0,612.0
52.5,167.0,128.0,423.0,30.5,270.0,19.4,28.8,48.1,2080.0,1160.0,554.0
45.5,150.0,123.0,382.0,29.1,254.0,17.9,25.2,40.3,1850.0,1050.0,553.0
39.4,142.0,119.0,357.0,26.7,240.0,16.7,23.9,39.2,1740.0,998.0,537.0
35.0,134.0,102.0,316.0,24.1,234.0,15.9,23.0,32.4,1700.0,993.0,532.0
32.4,135.0,98.3,303.0,21.0,230.0,15.6,22.2,30.3,1600.0,927.0,531.0
30.1,131.0,86.5,271.0,20.0,220.0,15.6,21.5,29.8,1620.0,968.0,565.0
29.1,148.0,85.5,286.0,19.6,213.0,15.8,22.6,32.2,1640.0,997.0,543.0
27.7,141.0,66.3,274.0,19.3,200.0,14.9,22.3,28.7,1500.0,904.0,493.0
26.0,128.0,67.1,240.0,18.8,190.0,14.3,21.5,25.2,1430.0,852.0,448.0
24.6,130.0,69.3,235.0,18.6,181.0,14.7,21.2,24.4,1330.0,793.0,481.0
40.6,187.0,88.8,316.0,19.1,208.0,19.1,24.7,22.6,1420.0,853.0,512.0
28.7,169.0,88.4,329.0,17.5,208.0,21.3,27.3,22.7,1450.0,832.0,467.0
24.0,145.0,69.0,257.0,14.8,185.0,16.5,24.7,20.8,1440.0,800.0,445.0
21.8,135.0,67.9,237.0,14.4,167.0,15.4,22.1,20.7,1320.0,781.0,448.0
20.3,129.0,58.6,217.0,14.1,150.0,14.6,20.5,20.9,1220.0,756.0,394.0
19.5,127.0,58.6,209.0,14.8,140.0,13.7,20.0,20.8,1100.0,669.0,327.0
32.3,136.0,59.0,212.0,15.4,160.0,18.6,20.0,50.4,1170.0,709.0,389.0
26.5,139.0,57.5,226.0,14.8,177.0,24.8,20.2,38.3,1360.0,866.0,384.0
23.5,127.0,61.0,202.0,14.3,160.0,18.3,22.2,25.5,1240.0,743.0,380.0
27.2,136.0,80.4,223.0,14.7,149.0,15.9,22.1,30.9,1200.0,727.0,389.0
71.2,194.0,121.0,386.0,14.3,183.0,21.6,31.0,78.4,2170.0,1410.0,837.0
46.5,161.0,121.0,350.0,13.1,163.0,23.3,31.8,52.5,1940.0,1240.0,632.0
123.0,217.0,130.0,372.0,17.5,147.0,31.0,35.7,51.8,1710.0,1050.0,589.0
90.9,259.0,142.0,494.0,17.4,155.0,35.9,41.1,53.4,1640.0,987.0,518.0
68.1,205.0,127.0,426.0,15.2,166.0,34.5,41.4,45.3,1690.0,944.0,498.0
93.6,193.0,128.0,385.0,15.6,177.0,27.1,40.2,50.7,1650.0,939.0,509.0
83.2,243.0,129.0,449.0,15.4,186.0,26.2,36.9,54.0,1670.0,971.0,468.0
65.5,194.0,125.0,404.0,14.3,176.0,26.3,34.5,41.6,1590.0,875.0,428.0
104.0,230.0,122.0,428.0,19.8,156.0,37.7,37.4,58.8,1660.0,955.0,519.0
240.0,381.0,210.0,587.0,42.6,228.0,43.6,37.5,67.1,2110.0,1250.0,656.0
207.0,538.0,288.0,917.0,53.4,358.0,60.3,39.9,167.0,3650.0,2350.0,1100.0
119.0,383.0,274.0,858.0,43.9,380.0,85.2,43.2,98.1,3590.0,2130.0,752.0
82.1,271.0,206.0,619.0,52.7,330.0,46.6,45.1,72.0,2990.0,1560.0,629.0
68.3,234.0,185.0,540.0,63.8,328.0,34.0,40.1,63.0,2600.0,1400.0,634.0
57.1,200.0,170.0,471.0,49.2,306.0,32.9,37.9,53.7,2340.0,1300.0,616.0
78.8,207.0,186.0,481.0,38.6,288.0,31.3,36.0,47.6,2170.0,1230.0,639.0
114.0,251.0,183.0,526.0,42.8,271.0,38.3,35.3,71.7,2510.0,1470.0,799.0
209.0,290.0,221.0,556.0,49.9,302.0,43.2,37.9,118.0,2820.0,1720.0,804.0
303.0,479.0,368.0,838.0,118.0,334.0,48.8,38.9,262.0,3720.0,2540.0,1000.0
149.0,393.0,314.0,907.0,162.0,447.0,42.2,39.7,135.0,3620.0,2350.0,756.0
95.3,288.0,211.0,612.0,157.0,436.0,32.6,39.2,91.7,3200.0,1760.0,635.0
72.6,237.0,191.0,507.0,94.5,392.0,30.8,35.4,74.5,2780.0,1560.0,620.0
61.3,219.0,163.0,458.0,51.4,334.0,29.3,33.7,61.1,2380.0,1410.0,609.0
54.4,207.0,146.0,420.0,35.1,288.0,27.0,32.6,52.9,2180.0,1310.0,615.0
48.4,185.0,128.0,376.0,30.2,262.0,25.4,30.9,51.2,2080.0,1280.0,666.0
44.3,149.0,147.0,365.0,24.8,247.0,24.5,29.8,47.0,2100.0,1340.0,684.0
45.3,150.0,164.0,366.0,19.4,232.0,24.0,28.5,44.4,2060.0,1330.0,695.0
72.2,194.0,143.0,389.0,22.6,241.0,23.6,28.2,42.5,2090.0,1360.0,771.0
56.9,187.0,131.0,393.0,21.7,219.0,26.4,30.2,68.1,2390.0,1570.0,865.0
44.3,159.0,127.0,362.0,18.7,209.0,24.6,35.8,45.4,2300.0,1540.0,739.0
66.6,156.0,128.0,335.0,19.2,194.0,24.3,35.1,54.8,2120.0,1410.0,745.0
